2019-05-28T16:37:29.422+03:00 1 FIFO
2019-05-28T16:40:11.044+03:00 2 FIFO
1559050819101, 1559050820109, 1008
1559050820133, 1559050820165, 32
1559050821123, 1559050821165, 42
1559050822042, 1559050822078, 36
1559050823040, 1559050823064, 24
1559050824043, 1559050824064, 21
1559050825034, 1559050825056, 22
1559050826037, 1559050826067, 30
1559050827042, 1559050827061, 19
1559050828028, 1559050828049, 21
1559050829033, 1559050829053, 20
1559050830034, 1559050830054, 20
1559050831032, 1559050831053, 21
1559050832030, 1559050832052, 22
1559050833031, 1559050833046, 15
1559050834047, 1559050834066, 19
1559050835029, 1559050835046, 17
1559050836036, 1559050836052, 16
1559050837030, 1559050837049, 19
1559050838030, 1559050838045, 15
1559050839047, 1559050839061, 14
1559050840027, 1559050840043, 16
1559050841029, 1559050841047, 18
1559050842050, 1559050842069, 19
1559050843037, 1559050843055, 18
1559050844046, 1559050844061, 15
1559050845027, 1559050845044, 17
1559050846024, 1559050846039, 15
1559050847026, 1559050847042, 16
1559050848035, 1559050848048, 13
1559050849025, 1559050849041, 16
1559050850032, 1559050850049, 17
1559050851059, 1559050851092, 33
2019-05-28T16:41:50.530+03:00 3 FIFO
1559050918191, 1559050919199, 1008
1559050919234, 1559050919286, 52
1559050920132, 1559050920170, 38
1559050921048, 1559050921088, 40
1559050922055, 1559050922085, 30
1559050923056, 1559050923092, 36
1559050924050, 1559050924098, 48
1559050925041, 1559050925080, 39
1559050926043, 1559050926063, 20
1559050927035, 1559050927059, 24
1559050928037, 1559050928062, 25
1559050929041, 1559050929060, 19
1559050930064, 1559050930084, 20
1559050931034, 1559050931072, 38
1559050932052, 1559050932072, 20
1559050933052, 1559050933071, 19
1559050934034, 1559050934053, 19
1559050935033, 1559050935052, 19
1559050936029, 1559050936048, 19
1559050937046, 1559050937067, 21
1559050938072, 1559050938085, 13
1559050939032, 1559050939050, 18
1559050940030, 1559050940048, 18
1559050941053, 1559050941069, 16
1559050942035, 1559050942049, 14
1559050943030, 1559050943048, 18
1559050944032, 1559050944051, 19
1559050945048, 1559050945064, 16
1559050946053, 1559050946071, 18
1559050947023, 1559050947038, 15
2019-05-28T16:43:37.810+03:00 3 FAIR
2019-05-28T16:44:03.324+03:00 3 FAIR
1559051054104, 1559051055165, 1061
1559051055189, 1559051055225, 36
1559051056137, 1559051056181, 44
1559051057086, 1559051057121, 35
1559051058041, 1559051058063, 22
1559051059057, 1559051059081, 24
1559051060036, 1559051060062, 26
1559051061046, 1559051061063, 17
2019-05-28T16:44:56.443+03:00 3 FAIR
1559051113106, 1559051114144, 1038
1559051114183, 1559051114211, 28
1559051115111, 1559051115167, 56
1559051116045, 1559051116083, 38
1559051117048, 1559051117079, 31
1559051118046, 1559051118067, 21
1559051119042, 1559051119070, 28
1559051120050, 1559051120070, 20
1559051121040, 1559051121061, 21
1559051122037, 1559051122077, 40
1559051123035, 1559051123055, 20
1559051124037, 1559051124055, 18
1559051125034, 1559051125053, 19
1559051126036, 1559051126055, 19
1559051127051, 1559051127074, 23
1559051128062, 1559051128079, 17
1559051129032, 1559051129050, 18
1559051130052, 1559051130068, 16
1559051131047, 1559051131067, 20
1559051132053, 1559051132082, 29
1559051133056, 1559051133085, 29
1559051134036, 1559051134058, 22
1559051135054, 1559051135083, 29
1559051136045, 1559051136060, 15
1559051137045, 1559051137061, 16
1559051138048, 1559051138075, 27
1559051139040, 1559051139064, 24
1559051140046, 1559051140064, 18
1559051141027, 1559051141044, 17
1559051142054, 1559051142069, 15
1559051143022, 1559051143050, 28
