2019-05-28T16:37:29.422+03:00 1 FIFO
2019-05-28T16:39:26.546+03:00 1 FIFO
2019-05-28T16:40:11.044+03:00 2 FIFO
2019-05-28T16:41:50.530+03:00 3 FIFO
1559050918190, 1559050919199, 1009
1559050919235, 1559050919294, 59
1559050920133, 1559050920169, 36
1559050921046, 1559050921088, 42
1559050922055, 1559050922082, 27
1559050923051, 1559050923084, 33
1559050924053, 1559050924108, 55
1559050925038, 1559050925070, 32
1559050926044, 1559050926063, 19
1559050927038, 1559050927065, 27
1559050928040, 1559050928063, 23
1559050929046, 1559050929067, 21
1559050930068, 1559050930091, 23
1559050931037, 1559050931080, 43
1559050932055, 1559050932077, 22
1559050933067, 1559050933089, 22
1559050934031, 1559050934048, 17
1559050935036, 1559050935056, 20
1559050936029, 1559050936048, 19
1559050937051, 1559050937073, 22
1559050939036, 1559050939548, 512
1559050940032, 1559050940049, 17
1559050941055, 1559050941076, 21
1559050943034, 1559050943544, 510
1559050944034, 1559050944052, 18
1559050945050, 1559050945067, 17
1559050946051, 1559050946068, 17
1559050947023, 1559050947039, 16
2019-05-28T16:43:37.810+03:00 3 FAIR
2019-05-28T16:44:03.324+03:00 3 FAIR
1559051054101, 1559051055165, 1064
1559051055192, 1559051055227, 35
1559051056144, 1559051056193, 49
1559051057089, 1559051057126, 37
1559051058045, 1559051058069, 24
1559051059047, 1559051059073, 26
1559051060040, 1559051060079, 39
1559051061046, 1559051061068, 22
2019-05-28T16:44:56.443+03:00 3 FAIR
1559051113105, 1559051114144, 1039
1559051114181, 1559051114220, 39
1559051115124, 1559051115171, 47
1559051116048, 1559051116084, 36
1559051117040, 1559051117079, 39
1559051118047, 1559051118073, 26
1559051119042, 1559051119063, 21
1559051120043, 1559051120065, 22
1559051121038, 1559051121059, 21
1559051122039, 1559051122076, 37
1559051123040, 1559051123063, 23
1559051124037, 1559051124055, 18
1559051125037, 1559051125058, 21
1559051126049, 1559051126068, 19
1559051127054, 1559051127078, 24
1559051128061, 1559051128084, 23
1559051129034, 1559051129055, 21
1559051130055, 1559051130075, 20
1559051131045, 1559051131062, 17
1559051132055, 1559051132077, 22
1559051133053, 1559051133077, 24
1559051134043, 1559051134060, 17
1559051136048, 1559051136557, 509
1559051137047, 1559051137063, 16
1559051138048, 1559051138077, 29
1559051139035, 1559051139059, 24
1559051140052, 1559051140069, 17
1559051141024, 1559051141530, 506
1559051143021, 1559051143527, 506
