2019-05-28T16:37:29.422+03:00 1 FIFO
1559050672039, 1559050672102, 63
1559050671086, 1559050672102, 1016
1559050673026, 1559050673049, 23
1559050674026, 1559050674065, 39
1559050675030, 1559050675056, 26
1559050676026, 1559050676044, 18
1559050677045, 1559050677072, 27
1559050678027, 1559050678053, 26
1559050679050, 1559050679070, 20
1559050680027, 1559050680052, 25
1559050681030, 1559050681054, 24
1559050682058, 1559050682075, 17
1559050683027, 1559050683051, 24
1559050684033, 1559050684053, 20
1559050685023, 1559050685037, 14
1559050686046, 1559050686063, 17
1559050687028, 1559050687045, 17
1559050688027, 1559050688041, 14
1559050689027, 1559050689047, 20
1559050690024, 1559050690041, 17
1559050691022, 1559050691036, 14
1559050692023, 1559050692041, 18
1559050693020, 1559050693037, 17
1559050694050, 1559050694078, 28
1559050695022, 1559050695038, 16
1559050696021, 1559050696036, 15
1559050697022, 1559050697035, 13
1559050698022, 1559050698045, 23
1559050699022, 1559050699038, 16
1559050700020, 1559050700034, 14
1559050701023, 1559050701040, 17
1559050702021, 1559050702061, 40
1559050703022, 1559050703034, 12
1559050704019, 1559050704034, 15
1559050705041, 1559050705076, 35
1559050706019, 1559050706035, 16
1559050707021, 1559050707034, 13
1559050708020, 1559050708036, 16
1559050709020, 1559050709032, 12
1559050710020, 1559050710034, 14
1559050711020, 1559050711033, 13
1559050712027, 1559050712039, 12
1559050713020, 1559050713035, 15
1559050714047, 1559050714070, 23
1559050715019, 1559050715035, 16
1559050716021, 1559050716038, 17
1559050717024, 1559050717040, 16
2019-05-28T16:40:11.044+03:00 2 FIFO
1559050819101, 1559050820109, 1008
1559050820045, 1559050820109, 64
1559050821121, 1559050821154, 33
1559050822038, 1559050822076, 38
1559050823037, 1559050823060, 23
1559050824038, 1559050824058, 20
1559050825037, 1559050825062, 25
1559050826034, 1559050826059, 25
1559050827045, 1559050827066, 21
1559050828031, 1559050828053, 22
1559050829031, 1559050829048, 17
1559050830030, 1559050830047, 17
1559050831035, 1559050831056, 21
1559050832027, 1559050832045, 18
1559050833036, 1559050833051, 15
1559050834043, 1559050834061, 18
1559050835026, 1559050835043, 17
1559050836033, 1559050836049, 16
1559050837028, 1559050837042, 14
1559050838027, 1559050838044, 17
1559050839045, 1559050839058, 13
1559050840025, 1559050840041, 16
1559050841032, 1559050841051, 19
1559050842047, 1559050842064, 17
1559050843035, 1559050843052, 17
1559050844043, 1559050844058, 15
1559050845029, 1559050845041, 12
1559050846026, 1559050846042, 16
1559050847029, 1559050847046, 17
1559050848031, 1559050848044, 13
1559050849023, 1559050849038, 15
1559050850029, 1559050850046, 17
1559050851053, 1559050851092, 39
2019-05-28T16:41:50.530+03:00 3 FIFO
1559050918189, 1559050919199, 1010
1559050919230, 1559050919292, 62
1559050920144, 1559050920182, 38
1559050921057, 1559050921095, 38
1559050922051, 1559050922080, 29
1559050923052, 1559050923084, 32
1559050924054, 1559050924099, 45
1559050925040, 1559050925080, 40
1559050926048, 1559050926067, 19
1559050927035, 1559050927057, 22
1559050928037, 1559050928057, 20
1559050929040, 1559050929060, 20
1559050930065, 1559050930092, 27
1559050931034, 1559050931076, 42
1559050932052, 1559050932072, 20
1559050933053, 1559050933077, 24
1559050934031, 1559050934048, 17
1559050935034, 1559050935051, 17
1559050936031, 1559050936053, 22
1559050937045, 1559050937069, 24
1559050938060, 1559050938074, 14
1559050939032, 1559050939051, 19
1559050940029, 1559050940044, 15
1559050941053, 1559050941069, 16
1559050942032, 1559050942047, 15
1559050943030, 1559050943047, 17
1559050944032, 1559050944047, 15
1559050945048, 1559050945064, 16
1559050946051, 1559050946067, 16
1559050947025, 1559050947047, 22
2019-05-28T16:43:37.810+03:00 3 FAIR
2019-05-28T16:44:03.324+03:00 3 FAIR
1559051054104, 1559051055165, 1061
1559051055193, 1559051055231, 38
1559051056138, 1559051056192, 54
1559051057090, 1559051057128, 38
1559051058040, 1559051058060, 20
1559051059047, 1559051059074, 27
1559051060040, 1559051060062, 22
1559051061038, 1559051061062, 24
2019-05-28T16:44:56.443+03:00 3 FAIR
1559051113105, 1559051114144, 1039
1559051114186, 1559051114216, 30
1559051115125, 1559051115176, 51
1559051116049, 1559051116092, 43
1559051117046, 1559051117081, 35
1559051118039, 1559051118065, 26
1559051119047, 1559051119075, 28
1559051120040, 1559051120063, 23
1559051121038, 1559051121056, 18
1559051122037, 1559051122076, 39
1559051123037, 1559051123056, 19
1559051124039, 1559051124061, 22
1559051125034, 1559051125052, 18
1559051126043, 1559051126072, 29
1559051127051, 1559051127073, 22
1559051128061, 1559051128082, 21
1559051129035, 1559051129050, 15
1559051130054, 1559051130071, 17
1559051131045, 1559051131063, 18
1559051132057, 1559051132080, 23
1559051133053, 1559051133077, 24
1559051134043, 1559051134064, 21
1559051135053, 1559051135074, 21
1559051136045, 1559051136060, 15
1559051137044, 1559051137060, 16
1559051138050, 1559051138080, 30
1559051139033, 1559051139059, 26
1559051140046, 1559051140067, 21
1559051141025, 1559051141042, 17
1559051142062, 1559051142079, 17
1559051143020, 1559051143047, 27
