2019-05-28T15:15:23.231+03:00
1559045943137, 1559045944192, 1055
1559045944033, 1559045944193, 160
1559045945081, 1559045945140, 59
1559045946116, 1559045946147, 31
1559045947049, 1559045947071, 22
1559045948017, 1559045948028, 11
1559046039062, 1559046039123, 61
1559046040026, 1559046040055, 29
1559046041025, 1559046041044, 19
1559046042100, 1559046042113, 13
1559046043043, 1559046043060, 17
1559046044036, 1559046044059, 23
1559046046071, 1559046046102, 31
1559046047060, 1559046047075, 15
1559046048048, 1559046048064, 16
1559046049044, 1559046049059, 15
1559046050074, 1559046050089, 15
1559046051040, 1559046051052, 12
1559046053027, 1559046053066, 39
1559046054126, 1559046054181, 55
1559046055016, 1559046055045, 29
1559046056052, 1559046056066, 14
1559046057051, 1559046057064, 13
1559046058042, 1559046058058, 16
1559046060021, 1559046060530, 509
1559046061052, 1559046061064, 12
1559046062059, 1559046062074, 15
1559046063031, 1559046063042, 11
1559046064027, 1559046064043, 16
1559046065037, 1559046065053, 16
2019-05-28T15:34:03.716+03:00
1559046854130, 1559046854349, 219
1559046853165, 1559046854349, 1184
1559046855074, 1559046855171, 97
1559046856050, 1559046856089, 39
1559046857036, 1559046857056, 20
1559046859049, 1559046859560, 511
2019-05-28T15:37:26.187+03:00
1559047061207, 1559047062213, 1006
1559047062033, 1559047062213, 180
1559047063054, 1559047063100, 46
1559047064033, 1559047064083, 50
1559047065058, 1559047065088, 30
1559047066027, 1559047066051, 24
1559047067047, 1559047067079, 32
1559047068026, 1559047068046, 20
2019-05-28T15:59:02.812+03:00
1559048350135, 1559048351219, 1084
1559048351077, 1559048351219, 142
1559048352072, 1559048352122, 50
1559048353053, 1559048353078, 25
2019-05-28T16:00:14.194+03:00
1559048422090, 1559048422204, 114
1559048421114, 1559048422204, 1090
1559048423086, 1559048423123, 37
1559048424070, 1559048424584, 514
2019-05-28T16:01:12.306+03:00
1559048480161, 1559048481239, 1078
1559048481074, 1559048481239, 165
1559048482058, 1559048482101, 43
2019-05-28T16:04:22.063+03:00
1559048667817, 1559048668637, 820
1559048669085, 1559048669132, 47
1559048670045, 1559048670067, 22
1559048671039, 1559048671067, 28
1559048672039, 1559048672067, 28
1559048673056, 1559048673083, 27
1559048674059, 1559048674085, 26
1559048675055, 1559048675078, 23
1559048676030, 1559048676051, 21
1559048677051, 1559048677073, 22
1559048678028, 1559048678050, 22
1559048679054, 1559048679073, 19
1559048680047, 1559048680068, 21
1559048681050, 1559048681072, 22
1559048682049, 1559048682066, 17
1559048683029, 1559048683049, 20
1559048684028, 1559048684047, 19
1559048685028, 1559048685045, 17
1559048686028, 1559048686049, 21
1559048687056, 1559048687083, 27
1559048688045, 1559048688062, 17
1559048689033, 1559048689052, 19
2019-05-28T16:06:02.828+03:00 2
1559049063103, 1559049064113, 1010
1559049064024, 1559049064113, 89
1559049065048, 1559049065066, 18
1559049066067, 1559049066107, 40
2019-05-28T16:13:09.357+03:00 2
2019-05-28T16:14:42.538+03:00 2
2019-05-28T16:16:40.649+03:00 2
1559049412101, 1559049413606, 1505
1559049413087, 1559049413613, 526
1559049414044, 1559049414087, 43
1559049415037, 1559049415068, 31
1559049416033, 1559049416057, 24
1559049417041, 1559049417063, 22
1559049418043, 1559049418062, 19
1559049419031, 1559049419050, 19
1559049420034, 1559049420058, 24
1559049421033, 1559049421054, 21
1559049422030, 1559049422046, 16
1559049423027, 1559049423043, 16
1559049424032, 1559049424054, 22
1559049425035, 1559049425054, 19
1559049426025, 1559049426041, 16
1559049427032, 1559049427050, 18
1559049428048, 1559049428065, 17
1559049429045, 1559049429059, 14
1559049430041, 1559049430057, 16
1559049431040, 1559049431057, 17
1559049432050, 1559049432066, 16
1559049433027, 1559049433045, 18
1559049434052, 1559049434090, 38
1559049435048, 1559049435070, 22
1559049436026, 1559049436040, 14
1559049437026, 1559049437041, 15
1559049438029, 1559049438045, 16
1559049439023, 1559049439037, 14
1559049440030, 1559049440044, 14
1559049441020, 1559049441034, 14
1559049442026, 1559049442047, 21
1559049443029, 1559049443045, 16
1559049444042, 1559049444059, 17
1559049445016, 1559049445028, 12
2019-05-28T16:19:02.359+03:00 3
1559049555046, 1559049555295, 249
1559049554123, 1559049555295, 1172
1559049556154, 1559049556185, 31
1559049557054, 1559049557115, 61
1559049558048, 1559049558072, 24
1559049559049, 1559049559070, 21
1559049560057, 1559049560085, 28
1559049561068, 1559049561093, 25
1559049562046, 1559049562071, 25
1559049563033, 1559049563102, 69
1559049564042, 1559049564066, 24
1559049565031, 1559049565063, 32
1559049566036, 1559049566060, 24
